VENDOR_ID,CLIENT,VENDOR_GSTIN,VENDOR_NAME,IDENTIFIER_TEXT,DOCUMENT_TEXT,MATCH_SCORE
SWIGGY_994,SWIGGY,06AHZPD7266P1ZC,AAR DEE DISTRIBUTION HOUSE,AAR DEE DISTRIBUTION HOUSE 06AHZPD7266P1ZC AAR DEE DISTRIBUTION HOUSE 06AHZPD7266P1ZC,AAR DEE DISTRIBUTION HOUSE 06AHZPD7266P1ZC AAR DEE DISTRIBUTION HOUSE 06AHZPD7266P1ZC,1
SWIGGY_995,SWIGGY,29ACZPN5179Q1Z2,AARKA DAIRY SOLUTIONS - BANGALORE,AARKA DAIRY SOLUTIONS - BANGALORE 29ACZPN5179Q1Z2 AARKA DAIRY SOLUTIONS - BANGALORE 29ACZPN5179Q1Z2,AARKA DAIRY SOLUTIONS - BANGALORE 29ACZPN5179Q1Z2 AARKA DAIRY SOLUTIONS - BANGALORE 29ACZPN5179Q1Z2,1
SWIGGY_996,SWIGGY,03AEXPC6115P1Z5,AARTI ENTERPRISES,AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5,AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5 AARTI ENTERPRISES 03AEXPC6115P1Z5,1
SWIGGY_997,SWIGGY,36ACFPK7131D1ZX,AASHIRWAD FOOD,AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX,AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX AASHIRWAD FOOD 36ACFPK7131D1ZX,1
SWIGGY_998,SWIGGY,36EAWPS4460J1ZT,AAYANSH ENTERPRISES,AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT,AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT AAYANSH ENTERPRISES 36EAWPS4460J1ZT,1
SWIGGY_999,SWIGGY,37ABRFA5555E1Z6,ABHI FOODS,ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6,ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6 ABHI FOODS 37ABRFA5555E1Z6,1
SWIGGY_1000,SWIGGY,37ACQPL1999R1ZA,ABHIRAM ASSOCIATES,ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA,ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA ABHIRAM ASSOCIATES 37ACQPL1999R1ZA,1
SWIGGY_1001,SWIGGY,07BJYPB5826K1ZN,ABHISHEK ENTERPRISES_DELHI,ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN,ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN ABHISHEK ENTERPRISES_DELHI 07BJYPB5826K1ZN,1
SWIGGY_1002,SWIGGY,33APLPA8912K1ZU,ABIRAMI ENTERPRISES,ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU,ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU ABIRAMI ENTERPRISES 33APLPA8912K1ZU,1
SWIGGY_1003,SWIGGY,09AANCA6535C2ZM,ABP SKILL SERVICES PRIVATE LIMITED,ABP SKILL SERVICES PRIVATE LIMITED 09AANCA6535C2ZM ABP SKILL SERVICES PRIVATE LIMITED 09AANCA6535C2ZM,ABP SKILL SERVICES PRIVATE LIMITED 09AANCA6535C2ZM ABP SKILL SERVICES PRIVATE LIMITED 09AANCA6535C2ZM,1
SWIGGY_1004,SWIGGY,36AAOCA6044K1ZC,ABR CAFE AND BAKERS PRIVATE LIMITED,ABR CAFE AND BAKERS PRIVATE LIMITED 36AAOCA6044K1ZC ABR CAFE AND BAKERS PRIVATE LIMITED 36AAOCA6044K1ZC,ABR CAFE AND BAKERS PRIVATE LIMITED 36AAOCA6044K1ZC ABR CAFE AND BAKERS PRIVATE LIMITED 36AAOCA6044K1ZC,1
SWIGGY_1005,SWIGGY,32CDAPK3157P1ZF,ABR MARKETING,ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF,ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF ABR MARKETING 32CDAPK3157P1ZF,1
SWIGGY_1006,SWIGGY,07AARHA7619A1ZE,ACE ENTERPRISES,ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE,ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE ACE ENTERPRISES 07AARHA7619A1ZE,1
SWIGGY_1007,SWIGGY,33AADCA1428L1ZX,ACME DISTRIBUTORS PRIVATE LIMITED,ACME DISTRIBUTORS PRIVATE LIMITED 33AADCA1428L1ZX ACME DISTRIBUTORS PRIVATE LIMITED 33AADCA1428L1ZX,ACME DISTRIBUTORS PRIVATE LIMITED 33AADCA1428L1ZX ACME DISTRIBUTORS PRIVATE LIMITED 33AADCA1428L1ZX,1
SWIGGY_1008,SWIGGY,29ABJFA7567Q1ZE,ACME ENTERPRISES - BANGALORE,ACME ENTERPRISES - BANGALORE 29ABJFA7567Q1ZE ACME ENTERPRISES - BANGALORE 29ABJFA7567Q1ZE,ACME ENTERPRISES - BANGALORE 29ABJFA7567Q1ZE ACME ENTERPRISES - BANGALORE 29ABJFA7567Q1ZE,1
SWIGGY_1009,SWIGGY,29AATFA0568J1ZX,ACME MARKETING,ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX,ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX ACME MARKETING 29AATFA0568J1ZX,1
SWIGGY_1010,SWIGGY,24BPHPS7523F1ZS,ACROSS INDIA,ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS,ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS ACROSS INDIA 24BPHPS7523F1ZS,1
SWIGGY_1011,SWIGGY,24AFAPD6297D1ZR,ACTIVE SALES,ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR,ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR ACTIVE SALES 24AFAPD6297D1ZR,1
SWIGGY_1012,SWIGGY,07AAFCA0413P1ZR,ADANI AGRI FRESH LIMITED,ADANI AGRI FRESH LIMITED 07AAFCA0413P1ZR ADANI AGRI FRESH LIMITED 07AAFCA0413P1ZR,ADANI AGRI FRESH LIMITED 07AAFCA0413P1ZR ADANI AGRI FRESH LIMITED 07AAFCA0413P1ZR,1
SWIGGY_1013,SWIGGY,24AABCA8056G1ZV,ADANI WILMAR LIMITED,ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV,ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV ADANI WILMAR LIMITED 24AABCA8056G1ZV,1
SWIGGY_1014,SWIGGY,33AABCA8056G1ZW,ADANI WILMAR LIMITED,ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW,ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW ADANI WILMAR LIMITED 33AABCA8056G1ZW,1
SWIGGY_1015,SWIGGY,19AABCA8056G1ZM,ADANI WILMAR LIMITED,ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM,ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM ADANI WILMAR LIMITED 19AABCA8056G1ZM,1
SWIGGY_1016,SWIGGY,29AABCA8056G1ZL,ADANI WILMAR LTD,ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL,ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL ADANI WILMAR LTD 29AABCA8056G1ZL,1
SWIGGY_1017,SWIGGY,03AABCA8056G1ZZ,"ADANI WILMAR LTD,","ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ","ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ ADANI WILMAR LTD, 03AABCA8056G1ZZ",1
SWIGGY_1018,SWIGGY,06AABCA8056G1ZT,ADANI WILMAR LTD-GURGAON,ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT,ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT ADANI WILMAR LTD-GURGAON 06AABCA8056G1ZT,1
SWIGGY_1019,SWIGGY,29BOSPS5640R1ZM,ADI BASAVESHWARA AGENCY,ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM,ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM ADI BASAVESHWARA AGENCY 29BOSPS5640R1ZM,1
SWIGGY_1020,SWIGGY,29AGPPJ6636E1Z1,ADINATH ENTERPRISE,ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1,ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1 ADINATH ENTERPRISE 29AGPPJ6636E1Z1,1
SWIGGY_1021,SWIGGY,08BTBPA3314E1ZF,ADITI TRADERS,ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF,ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF ADITI TRADERS 08BTBPA3314E1ZF,1
SWIGGY_1022,SWIGGY,37AATCA3700H1ZN,ADITYA WELLNESS RETAILS PRIVATE LIMITED,ADITYA WELLNESS RETAILS PRIVATE LIMITED 37AATCA3700H1ZN ADITYA WELLNESS RETAILS PRIVATE LIMITED 37AATCA3700H1ZN,ADITYA WELLNESS RETAILS PRIVATE LIMITED 37AATCA3700H1ZN ADITYA WELLNESS RETAILS PRIVATE LIMITED 37AATCA3700H1ZN,1
SWIGGY_1023,SWIGGY,33ABMFA0673Q1Z1,ADONIS CONSUMER,ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1,ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1 ADONIS CONSUMER 33ABMFA0673Q1Z1,1
SWIGGY_1024,SWIGGY,09AWRPT2605D1ZB,ADYA ENTERPRISES,ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB,ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB ADYA ENTERPRISES 09AWRPT2605D1ZB,1
SWIGGY_1025,SWIGGY,29AAICA3787F1ZC,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 29AAICA3787F1ZC ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 29AAICA3787F1ZC,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 29AAICA3787F1ZC ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 29AAICA3787F1ZC,1
SWIGGY_1026,SWIGGY,33AAICA3787F1ZN,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 33AAICA3787F1ZN ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 33AAICA3787F1ZN,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 33AAICA3787F1ZN ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED 33AAICA3787F1ZN,1
SWIGGY_1027,SWIGGY,33ABNFA7822J1Z9,AETOS BUSINESS SOLUTIONS,AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9,AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9 AETOS BUSINESS SOLUTIONS 33ABNFA7822J1Z9,1
SWIGGY_1028,SWIGGY,33AASCA4232D1ZZ,AGAMAHIL NATURAL PRODUCTS PRIVATE LIMITED,AGAMAHIL NATURAL PRODUCTS PRIVATE LIMITED 33AASCA4232D1ZZ AGAMAHIL NATURAL PRODUCTS PRIVATE LIMITED 33AASCA4232D1ZZ,AGAMAHIL NATURAL PRODUCTS PRIVATE LIMITED 33AASCA4232D1ZZ AGAMAHIL NATURAL PRODUCTS PRIVATE LIMITED 33AASCA4232D1ZZ,1
SWIGGY_1029,SWIGGY,09ABKPA1056F1Z1,AGARWAL DISTRIBUTORS,AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1,AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1 AGARWAL DISTRIBUTORS 09ABKPA1056F1Z1,1
SWIGGY_1030,SWIGGY,08ABPPA5001P1ZK,AGARWAL SALES CORPORATION,AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK,AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK AGARWAL SALES CORPORATION 08ABPPA5001P1ZK,1
SWIGGY_1031,SWIGGY,06ADDPA5741J1ZT,AGGARWAL AGENCIES,AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT,AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT AGGARWAL AGENCIES 06ADDPA5741J1ZT,1
SWIGGY_1032,SWIGGY,03ALDPG2766K1Z7,AGGARWAL ASSOCIATES,AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7,AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7 AGGARWAL ASSOCIATES 03ALDPG2766K1Z7,1
SWIGGY_1033,SWIGGY,03AUYPS8443H1ZX,AGGARWAL ASSOCIATES,AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX,AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX AGGARWAL ASSOCIATES 03AUYPS8443H1ZX,1
SWIGGY_1034,SWIGGY,06ASVPG4855G1ZC,AGGARWAL ENTERPRISES-GURGAON,AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC,AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC AGGARWAL ENTERPRISES-GURGAON 06ASVPG4855G1ZC,1
SWIGGY_1035,SWIGGY,06AAKFA7971N1ZT,AGGARWAL MEDICAL AND GENERAL STORE-GURGAON,AGGARWAL MEDICAL AND GENERAL STORE-GURGAON 06AAKFA7971N1ZT AGGARWAL MEDICAL AND GENERAL STORE-GURGAON 06AAKFA7971N1ZT,AGGARWAL MEDICAL AND GENERAL STORE-GURGAON 06AAKFA7971N1ZT AGGARWAL MEDICAL AND GENERAL STORE-GURGAON 06AAKFA7971N1ZT,1
SWIGGY_1036,SWIGGY,33AASPI9108B1ZV,AGNI ASSOCIATES,AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV,AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV AGNI ASSOCIATES 33AASPI9108B1ZV,1
SWIGGY_1037,SWIGGY,06FUQPM2442M1Z2,AGRI MART KISSAN MANDI,AGRI MART KISSAN MANDI 06FUQPM2442M1Z2 AGRI MART KISSAN MANDI 06FUQPM2442M1Z2,AGRI MART KISSAN MANDI 06FUQPM2442M1Z2 AGRI MART KISSAN MANDI 06FUQPM2442M1Z2,1
SWIGGY_1038,SWIGGY,09AAVCA2205K1ZF,AGRIWAGON INDIA PRIVATE LIMITED,AGRIWAGON INDIA PRIVATE LIMITED 09AAVCA2205K1ZF AGRIWAGON INDIA PRIVATE LIMITED 09AAVCA2205K1ZF,AGRIWAGON INDIA PRIVATE LIMITED 09AAVCA2205K1ZF AGRIWAGON INDIA PRIVATE LIMITED 09AAVCA2205K1ZF,1
SWIGGY_1039,SWIGGY,29EQGPK0678L1Z7,AGRO FRESH,AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7,AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7 AGRO FRESH 29EQGPK0678L1Z7,1
SWIGGY_1040,SWIGGY,03AAECA0303M1Z9,AGRO TECH FOOD LTD,AGRO TECH FOOD LTD 03AAECA0303M1Z9 AGRO TECH FOOD LTD 03AAECA0303M1Z9,AGRO TECH FOOD LTD 03AAECA0303M1Z9 AGRO TECH FOOD LTD 03AAECA0303M1Z9,1
SWIGGY_1041,SWIGGY,29AAECA0303M1ZV,AGRO TECH FOODS LIMITED,AGRO TECH FOODS LIMITED 29AAECA0303M1ZV AGRO TECH FOODS LIMITED 29AAECA0303M1ZV,AGRO TECH FOODS LIMITED 29AAECA0303M1ZV AGRO TECH FOODS LIMITED 29AAECA0303M1ZV,1
SWIGGY_1042,SWIGGY,33AAECA0303M1Z6,AGRO TECH FOODS LIMITED,AGRO TECH FOODS LIMITED 33AAECA0303M1Z6 AGRO TECH FOODS LIMITED 33AAECA0303M1Z6,AGRO TECH FOODS LIMITED 33AAECA0303M1Z6 AGRO TECH FOODS LIMITED 33AAECA0303M1Z6,1
SWIGGY_1043,SWIGGY,36AAECA0303M1Z0,AGRO TECH FOODS LTD,AGRO TECH FOODS LTD 36AAECA0303M1Z0 AGRO TECH FOODS LTD 36AAECA0303M1Z0,AGRO TECH FOODS LTD 36AAECA0303M1Z0 AGRO TECH FOODS LTD 36AAECA0303M1Z0,1
SWIGGY_1044,SWIGGY,24AAECA0303M1Z5,AGRO TECH FOODS LTD.,AGRO TECH FOODS LTD. 24AAECA0303M1Z5 AGRO TECH FOODS LTD. 24AAECA0303M1Z5,AGRO TECH FOODS LTD. 24AAECA0303M1Z5 AGRO TECH FOODS LTD. 24AAECA0303M1Z5,1
SWIGGY_1045,SWIGGY,27AAUCA9626K1ZV,AGROBEET AGRITECH PRIVATE LIMITED,AGROBEET AGRITECH PRIVATE LIMITED 27AAUCA9626K1ZV AGROBEET AGRITECH PRIVATE LIMITED 27AAUCA9626K1ZV,AGROBEET AGRITECH PRIVATE LIMITED 27AAUCA9626K1ZV AGROBEET AGRITECH PRIVATE LIMITED 27AAUCA9626K1ZV,1
SWIGGY_1046,SWIGGY,19AAECA0303M1ZW,AGROTECH FOODS LTD,AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW,AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW AGROTECH FOODS LTD 19AAECA0303M1ZW,1
SWIGGY_1047,SWIGGY,27ABBFA7801P1Z7,AGROVILLA,AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7,AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7 AGROVILLA 27ABBFA7801P1Z7,1
SWIGGY_1048,SWIGGY,07ABCPA9905F1ZZ,AHUJA SALES CORPORATION,AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ,AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ AHUJA SALES CORPORATION 07ABCPA9905F1ZZ,1
SWIGGY_1049,SWIGGY,29AAVCA4673M1ZP,AIBEKA VENTURES PRIVATE LIMITED,AIBEKA VENTURES PRIVATE LIMITED 29AAVCA4673M1ZP AIBEKA VENTURES PRIVATE LIMITED 29AAVCA4673M1ZP,AIBEKA VENTURES PRIVATE LIMITED 29AAVCA4673M1ZP AIBEKA VENTURES PRIVATE LIMITED 29AAVCA4673M1ZP,1
SWIGGY_1050,SWIGGY,29AAUCA1625J1ZA,AIBO ENTERPRISES PRIVATE LIMITED,AIBO ENTERPRISES PRIVATE LIMITED 29AAUCA1625J1ZA AIBO ENTERPRISES PRIVATE LIMITED 29AAUCA1625J1ZA,AIBO ENTERPRISES PRIVATE LIMITED 29AAUCA1625J1ZA AIBO ENTERPRISES PRIVATE LIMITED 29AAUCA1625J1ZA,1
