VENDOR_NAME,VENDOR_ID,TABLE_NAME,HEADER,FOOTER,COLUMN_NAME,COLUMN_HEADER,COLUMN_NO,ANCHOR_COLUMN,ANCHOR_COLUMN_ALIGNMENT,COLUMN_TYPE,TABLE_HEADER_ALIGNMENT,TABLE_VALUE_ALIGNMENT,HEADER_SHIFT_UNITS
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,SGST,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of Goods,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_1815,VELANKANI_1815,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Sub Total,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of Goods,1,YES,Not Applicable,MULTI,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,MRP,MRP,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_itemCode,Batch No,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,MfgDate,Mfg Date,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,UOM,UOM,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,7,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_IGSTAmount,IGST,8,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,LI_itemValue,Total,9,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
VELANKANI_306,VELANKANI_306,LI,Not Applicable,Not Applicable,Cess,Cess,10,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,M/S PERNOD RICARD PVT.LTD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,for arvind sales agencies,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN,1,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_itemDescription,Poducts,2,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_taxRate,TAX%,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_itemCode,Batch,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_itemValue,Free,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
ARVIND SALES AGENCY,PERNOD_112,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Details of issue of invoice ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Amount payable in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of goods,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_UOM,Unit,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate ,4,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_itemValue,Value,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,P&F charge ,P&F,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_discountAmount,Disc ,7,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_taxAmount,GST,9,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
BKM INDUSTRIES LTD,PERNOD_120,LI,Not Applicable,Not Applicable,LI_itemValue,Net Amt,10,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,State name,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,OUTPUT IGST,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of goods,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_itemQuantity,QUANTITY,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_UOM,per,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
EMPIRE MULTIPACK PVT LTD,PERNOD_147,LI,Not Applicable,Not Applicable,LI_itemValue,AMOUNT,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Electronics ref no,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Total amount in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_itemDescription,Particulars or,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_HSNCode,Code,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_itemValue,AMOUNT,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
HEERA BOTTLE SUPPLY COMPANY,PERNOD_164,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,SALEE PLAZA,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Rupees in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,LI_itemDescription,DESCRIPTION,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,LI_itemValue,Sale,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,Purchase,Purchase,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,Margin,Margin,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,LI_itemValue,Taxable,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
IDEAL SALES CORPORATION,PERNOD_166,LI,Not Applicable,Not Applicable,LI_itemValue,AMOUNT,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,sane as consignee,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Total value,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,No & kind,No & kind,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,LI_itemDescription,description of goods,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,LI_HSNCode,Triff/HSN,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,LI_itemQuantity,Pieces,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
CRYSTAL CAPS,PERNOD_136,LI,Not Applicable,Not Applicable,LI_itemValue,Total amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Terms of delivery,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,amount chargeable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of goods,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_UOM,per,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DA PACKAGING PRIVATE LIMITED,PERNOD_137,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Details of recipient,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Total invoice amount in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of goods ,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_itemValue,Total,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate per,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_itemValue,Amount in ,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DAKSHIN PLASTICS PVT LTD,PERNOD_138,LI,Not Applicable,Not Applicable,LI_itemValue,Total amount,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Bill to party,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Bank details,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_itemDescription,product description,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN CODE,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_UOM,UOM,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
DHATRI TRADERS,PERNOD_142,LI,Not Applicable,Not Applicable,LI_itemValue,Total,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,VILL KALADERA,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Total,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_itemDescription,GOODS/SERVICES,1,Not Applicable,Not Applicable,MULTI,MIDDLE,LEFT,1
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_HSNCode,Code,2,Not Applicable,Not Applicable,Not Applicable,MIDDLE,RIGHT,1
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,4,YES,Not Applicable,MULTI,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_unitPrice,taxable,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_itemValue,taxable amount,7,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,Margin,Margin,8,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAA SIDDHESHWARI TRADERS,PERNOD_189,LI,Not Applicable,Not Applicable,LI_itemValue,TAXABLE VALUE,9,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Delivery terms,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Declaration,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,MIDDLE,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN/SAC,1,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_itemDescription,Description of goods/services,2,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_itemQuantity,Quantity,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_UOM,Unit,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_discountAmount,Disc ,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_itemValue,of supply,7,YES,Not Applicable,Not Applicable,LEFT,MIDDLE,1
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_CGSTAmount,CGST,8,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_SGSTAmount,SGST/UTGST,9,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MAHARISHI LABELS PVT LTD,PERNOD_192,LI,Not Applicable,Not Applicable,LI_IGSTAmount,IGST,10,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,MADHYA PRADESH,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Bank details,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_itemDescription,Name of product description,1,Not Applicable,Not Applicable,MULTI,LEFT,LEFT,0.5
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_itemQuantity,Box,2,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,Packing,Packing,3,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_HSNCode,HSN Code,4,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,5,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_UOM,UCOM,6,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_taxRate,margin,7,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
MARG DARSHAN TRADERS,PERNOD_196,LI,Not Applicable,Not Applicable,LI_itemValue,Amount,8,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,State HARYANA,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Amount in words,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,TOP,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_itemDescription,Name of product,1,Not Applicable,Not Applicable,MULTI,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_UOM,UNIT,2,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_HSNCode,Code,3,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_itemQuantity,Qty,4,Not Applicable,Not Applicable,Not Applicable,NONE,NONE,NONE
S S BOTTLERS,PERNOD_261,LI,Not Applicable,Not Applicable,LI_unitPrice,Rate,5,YES,Not Applicable,Not Applicable,NONE,NONE,NONE
